Year,City,Sport,Discipline,Athlete,Code,Country,Gender,Event,Medal
1976,Montreal,Equestrian,Dressage,"RAMSEIER, Doris",SUI,Switzerland,Women,Team,Silver
1976,Montreal,Equestrian,Dressage,"STUECKELBERGER, Christine",SUI,Switzerland,Women,Team,Silver
1976,Montreal,Equestrian,Eventing,"SCHULTZ, Karl",FRG,#N/A,Men,Individual,Bronze
1976,Montreal,Equestrian,Eventing,"COFFIN, Edmund Sloane",USA,United States,Men,Individual,Gold
1976,Montreal,Equestrian,Eventing,"PLUMB, John Michael",USA,United States,Men,Individual,Silver
1976,Montreal,Equestrian,Eventing,"BENNETT, Mervyn",AUS,Australia,Men,Team,Bronze
1976,Montreal,Equestrian,Eventing,"PIGOTT, Dennis",AUS,Australia,Men,Team,Bronze
1976,Montreal,Equestrian,Eventing,"ROYCROFT, Wayne",AUS,Australia,Men,Team,Bronze
1976,Montreal,Equestrian,Eventing,"ROYCROFT, William",AUS,Australia,Men,Team,Bronze
1976,Montreal,Equestrian,Eventing,"COFFIN, Edmund Sloane",USA,United States,Men,Team,Gold
1976,Montreal,Equestrian,Eventing,"DAVIDSON, Bruce Oram",USA,United States,Men,Team,Gold
1976,Montreal,Equestrian,Eventing,"PLUMB, John Michael",USA,United States,Men,Team,Gold
1976,Montreal,Equestrian,Eventing,"AMMERMANN, Otto",FRG,#N/A,Men,Team,Silver
1976,Montreal,Equestrian,Eventing,"BLÖCKER, Herbert",FRG,#N/A,Men,Team,Silver
1976,Montreal,Equestrian,Eventing,"RETHEMEIER, Helmut",FRG,#N/A,Men,Team,Silver
1976,Montreal,Equestrian,Eventing,"SCHULTZ, Karl",FRG,#N/A,Men,Team,Silver
1976,Montreal,Equestrian,Eventing,"TAUSKEY, Mary Anne",USA,United States,Women,Team,Gold
1976,Montreal,Equestrian,Jumping,"MATHY, Francois",BEL,Belgium,Men,Individual,Bronze
1976,Montreal,Equestrian,Jumping,"SCHOCKEMÖHLE, Alwin",FRG,#N/A,Men,Individual,Gold
1976,Montreal,Equestrian,Jumping,"VAILLANCOURT, Michel",CAN,Canada,Men,Individual,Silver
1976,Montreal,Equestrian,Jumping,"CUEPPER, Edgar-Henri",BEL,Belgium,Men,Team,Bronze
1976,Montreal,Equestrian,Jumping,"MATHY, Francois",BEL,Belgium,Men,Team,Bronze
1976,Montreal,Equestrian,Jumping,"VAN PAESSCHEN, Stanny",BEL,Belgium,Men,Team,Bronze
1976,Montreal,Equestrian,Jumping,"WAUTERS, Eric",BEL,Belgium,Men,Team,Bronze
1976,Montreal,Equestrian,Jumping,"PAROT, Hubert",FRA,France,Men,Team,Gold
1976,Montreal,Equestrian,Jumping,"ROCHE, Michel",FRA,France,Men,Team,Gold
1976,Montreal,Equestrian,Jumping,"ROGUET, Marc",FRA,France,Men,Team,Gold
1976,Montreal,Equestrian,Jumping,"ROZIER, Jean Marcel",FRA,France,Men,Team,Gold
1976,Montreal,Equestrian,Jumping,"SCHOCKEMÖHLE, Alwin",FRG,#N/A,Men,Team,Silver
1976,Montreal,Equestrian,Jumping,"SCHOCKEMÖHLE, Paul",FRG,#N/A,Men,Team,Silver
1976,Montreal,Equestrian,Jumping,"SÖNKSEN, Sönke",FRG,#N/A,Men,Team,Silver
1976,Montreal,Equestrian,Jumping,"WINKLER, Hans Günter",FRG,#N/A,Men,Team,Silver
1976,Montreal,Fencing,Fencing,"KULCSAR, Gyözö",HUN,Hungary,Men,Épée Individual,Bronze
1976,Montreal,Fencing,Fencing,"PUSCH, Alexander",FRG,#N/A,Men,Épée Individual,Gold
1976,Montreal,Fencing,Fencing,"HEHN, Hans-Jürgen",FRG,#N/A,Men,Épée Individual,Silver
1976,Montreal,Fencing,Fencing,"EVEQUOZ, Jean-Blaise",SUI,Switzerland,Men,Épée Team,Bronze
1976,Montreal,Fencing,Fencing,"GIGER, Daniel",SUI,Switzerland,Men,Épée Team,Bronze
1976,Montreal,Fencing,Fencing,"KAUTER, Christian",SUI,Switzerland,Men,Épée Team,Bronze
1976,Montreal,Fencing,Fencing,"POFFET, Michel",SUI,Switzerland,Men,Épée Team,Bronze
1976,Montreal,Fencing,Fencing,"SUCHANECKI, Francois",SUI,Switzerland,Men,Épée Team,Bronze
1976,Montreal,Fencing,Fencing,"EDLING, Rolf",SWE,Sweden,Men,Épée Team,Gold
1976,Montreal,Fencing,Fencing,"FLODSTRÖM, Göran",SWE,Sweden,Men,Épée Team,Gold
1976,Montreal,Fencing,Fencing,"HÖGSTRÖM, Leif",SWE,Sweden,Men,Épée Team,Gold
1976,Montreal,Fencing,Fencing,"JACOBSON, Hans",SWE,Sweden,Men,Épée Team,Gold
1976,Montreal,Fencing,Fencing,"VON ESSEN, Carl",SWE,Sweden,Men,Épée Team,Gold
1976,Montreal,Fencing,Fencing,"BEHR, Reinhold",FRG,#N/A,Men,Épée Team,Silver
1976,Montreal,Fencing,Fencing,"FISCHER, Volker",FRG,#N/A,Men,Épée Team,Silver
1976,Montreal,Fencing,Fencing,"HEHN, Hans-Jürgen",FRG,#N/A,Men,Épée Team,Silver
1976,Montreal,Fencing,Fencing,"PUSCH, Alexander",FRG,#N/A,Men,Épée Team,Silver
1976,Montreal,Fencing,Fencing,"TALVARD, Bernard",FRA,France,Men,Foil Individual,Bronze
1976,Montreal,Fencing,Fencing,"DAL ZOTTO, Fabio",ITA,Italy,Men,Foil Individual,Gold
1976,Montreal,Fencing,Fencing,"ROMANKOV, Aleksander",URS,#N/A,Men,Foil Individual,Silver
1976,Montreal,Fencing,Fencing,"NOVIKOVA-BELOVA, Elena",URS,#N/A,Women,Foil Individual,Bronze
1976,Montreal,Fencing,Fencing,"SCHWARCZENBERGER, Ildiko",HUN,Hungary,Women,Foil Individual,Gold
1976,Montreal,Fencing,Fencing,"COLLINO, Maria Consolata",ITA,Italy,Women,Foil Individual,Silver
1976,Montreal,Fencing,Fencing,"FLAMENT, Didier",FRA,France,Men,Foil Team,Bronze
1976,Montreal,Fencing,Fencing,"NOËL, Christian",FRA,France,Men,Foil Team,Bronze
1976,Montreal,Fencing,Fencing,"PIETRUSZKA, Frederic",FRA,France,Men,Foil Team,Bronze
1976,Montreal,Fencing,Fencing,"REVENU, Daniel",FRA,France,Men,Foil Team,Bronze
1976,Montreal,Fencing,Fencing,"TALVARD, Bernard",FRA,France,Men,Foil Team,Bronze
1976,Montreal,Fencing,Fencing,"BACH, Thomas",FRG,#N/A,Men,Foil Team,Gold
1976,Montreal,Fencing,Fencing,"BEHR, Matthias",FRG,#N/A,Men,Foil Team,Gold
1976,Montreal,Fencing,Fencing,"HEIN, Harald",FRG,#N/A,Men,Foil Team,Gold
1976,Montreal,Fencing,Fencing,"REICHERT, Klaus",FRG,#N/A,Men,Foil Team,Gold
1976,Montreal,Fencing,Fencing,"SENS-GORIUS, Erk",FRG,#N/A,Men,Foil Team,Gold
1976,Montreal,Fencing,Fencing,"CALATRONI, Attilio",ITA,Italy,Men,Foil Team,Silver
1976,Montreal,Fencing,Fencing,"COLETTI, Giovanni Battista",ITA,Italy,Men,Foil Team,Silver
1976,Montreal,Fencing,Fencing,"DAL ZOTTO, Fabio",ITA,Italy,Men,Foil Team,Silver
1976,Montreal,Fencing,Fencing,"MONTANO, Carlo",ITA,Italy,Men,Foil Team,Silver
1976,Montreal,Fencing,Fencing,"SIMONCELLI, Stefano",ITA,Italy,Men,Foil Team,Silver
1976,Montreal,Fencing,Fencing,"BOBIS-FERKASINSZKY, Ildiko",HUN,Hungary,Women,Foil Team,Bronze
1976,Montreal,Fencing,Fencing,"KOVACS, Edit",HUN,Hungary,Women,Foil Team,Bronze
1976,Montreal,Fencing,Fencing,"MAROS, Magda",HUN,Hungary,Women,Foil Team,Bronze
1976,Montreal,Fencing,Fencing,"REJTO-UJLAKI, Ildiko",HUN,Hungary,Women,Foil Team,Bronze
1976,Montreal,Fencing,Fencing,"SCHWARCZENBERGER, Ildiko",HUN,Hungary,Women,Foil Team,Bronze
1976,Montreal,Fencing,Fencing,"GILIAZOVA, Nailia",URS,#N/A,Women,Foil Team,Gold
1976,Montreal,Fencing,Fencing,"KNYAZEVA, Olga",URS,#N/A,Women,Foil Team,Gold
1976,Montreal,Fencing,Fencing,"NIKONOVA, Valentina",URS,#N/A,Women,Foil Team,Gold
1976,Montreal,Fencing,Fencing,"NOVIKOVA-BELOVA, Elena",URS,#N/A,Women,Foil Team,Gold
1976,Montreal,Fencing,Fencing,"SIDOROVA, Valentina",URS,#N/A,Women,Foil Team,Gold
1976,Montreal,Fencing,Fencing,"GAPAIS-DUMONT, Brigitte",FRA,France,Women,Foil Team,Silver
1976,Montreal,Fencing,Fencing,"HERBSTER-JOSLAND, Claudette",FRA,France,Women,Foil Team,Silver
1976,Montreal,Fencing,Fencing,"LATRILLE-GAUDIN, Brigitte",FRA,France,Women,Foil Team,Silver
1976,Montreal,Fencing,Fencing,"MUZIO, Christine",FRA,France,Women,Foil Team,Silver
1976,Montreal,Fencing,Fencing,"TRINQUET, Veronique",FRA,France,Women,Foil Team,Silver
1976,Montreal,Fencing,Fencing,"SIDYAK, Viktor",URS,#N/A,Men,Sabre Individual,Bronze
1976,Montreal,Fencing,Fencing,"KROVOPUSKOV, Viktor",URS,#N/A,Men,Sabre Individual,Gold
1976,Montreal,Fencing,Fencing,"NAZLYMOV, Vladimir",URS,#N/A,Men,Sabre Individual,Silver
1976,Montreal,Fencing,Fencing,"IRIMICIUC, Daniel",ROU,#N/A,Men,Sabre Team,Bronze
1976,Montreal,Fencing,Fencing,"MARIN, Corneliu",ROU,#N/A,Men,Sabre Team,Bronze
1976,Montreal,Fencing,Fencing,"MUSTATA, Marin",ROU,#N/A,Men,Sabre Team,Bronze
1976,Montreal,Fencing,Fencing,"NILCA, Alexandru",ROU,#N/A,Men,Sabre Team,Bronze
1976,Montreal,Fencing,Fencing,"POP, Ioan",ROU,#N/A,Men,Sabre Team,Bronze
1976,Montreal,Fencing,Fencing,"BURTSEV, Mikhail",URS,#N/A,Men,Sabre Team,Gold
1976,Montreal,Fencing,Fencing,"KROVOPUSKOV, Viktor",URS,#N/A,Men,Sabre Team,Gold
1976,Montreal,Fencing,Fencing,"NAZLYMOV, Vladimir",URS,#N/A,Men,Sabre Team,Gold
1976,Montreal,Fencing,Fencing,"SIDYAK, Viktor",URS,#N/A,Men,Sabre Team,Gold
1976,Montreal,Fencing,Fencing,"VINOKUROV, Eduard",URS,#N/A,Men,Sabre Team,Gold
1976,Montreal,Fencing,Fencing,"ARCIDIACONO, Angelo",ITA,Italy,Men,Sabre Team,Silver
1976,Montreal,Fencing,Fencing,"MAFFEI, Michele",ITA,Italy,Men,Sabre Team,Silver
1976,Montreal,Fencing,Fencing,"MONTANO, Mario Aldo",ITA,Italy,Men,Sabre Team,Silver
1976,Montreal,Fencing,Fencing,"MONTANO, Mario Tullio",ITA,Italy,Men,Sabre Team,Silver
1976,Montreal,Fencing,Fencing,"MONTANO, Tommaso",ITA,Italy,Men,Sabre Team,Silver
1976,Montreal,Football,Football,"ASTAPOVSKY, Vladimir",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"BLOKHIN, Oleg",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"BURYAK, Leonid",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"FEDOROV, Vladimir",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"FOMENKO, Mikhail",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"KIPIANI, David",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"KOLOTOV, Viktor",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"KONKOV, Anatoli",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"MATVIENKO, Viktor",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"MINAEV, Aleksandr",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"NAZARENKO, Leonid",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"ONISHCHENKO, Vladimir",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"PROKHOROV, Aleksandr",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"RESHKO, Stefan",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"TROSHKIN, Vladimir",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"VEREMEEV, Vladimir",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"ZVYAGINTSEV, Viktor",URS,#N/A,Men,Football,Bronze
1976,Montreal,Football,Football,"BRANSCH, Bernd",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"CROY, Jürgen",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"DÖRNER, Hans-Jürgen",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"GRAPENTHIN, Hans-Ulrich",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"GRÖBNER, Wilfried",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"HÄFNER, Reinhard",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"HEIDLER, Gerd",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"HOFFMANN, Martin",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"KISCHE, Gerd",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"KURBJUWEIT, Lothar",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"LAUCK, Reinhard",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"LÖWE, Wolfram",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"RIEDEL, Dieter",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"RIEDIGER, Hans-Jürgen",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"SCHADE, Hartmut",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"WEBER, Gerd",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"WEISE, Konrad",GDR,#N/A,Men,Football,Gold
1976,Montreal,Football,Football,"BENIGER, Jan",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"CMIKIEWICZ, Leslaw",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"DEYNA, Kazimierz",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"GORGON, Jerzy",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"KASPERCZAK, Henryk",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"KMIECIK, Kazimierz",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"LATO, Grzegorz",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"MASZCZYK, Zygmunt",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"MOWLIK, Piotr",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"OGAZA, Roman",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"RUDY, Wojciech",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"SZARMACH, Andrzej",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"SZYMANOWSKI, Antoni",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"TOMASZEWSKI, Jan",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"WAWROWSKI, Henryk",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"WIECZOREK, Henryk",POL,Poland,Men,Football,Silver
1976,Montreal,Football,Football,"ZMUDA, Wladyslaw",POL,Poland,Men,Football,Silver
1976,Montreal,Gymnastics,Artistic G.,"UNGUREANU, Teodora",ROU,#N/A,Women,Balance Beam,Bronze
1976,Montreal,Gymnastics,Artistic G.,"COMANECI, Nadia",ROU,#N/A,Women,Balance Beam,Gold
1976,Montreal,Gymnastics,Artistic G.,"KORBUT, Olga",URS,#N/A,Women,Balance Beam,Silver
1976,Montreal,Gymnastics,Artistic G.,"KORMANN, Peter Martin",USA,United States,Men,Floor Exercises,Bronze
1976,Montreal,Gymnastics,Artistic G.,"ANDRIANOV, Nikolay",URS,#N/A,Men,Floor Exercises,Gold
1976,Montreal,Gymnastics,Artistic G.,"MARCHENKO, Vladimir",URS,#N/A,Men,Floor Exercises,Silver
1976,Montreal,Gymnastics,Artistic G.,"COMANECI, Nadia",ROU,#N/A,Women,Floor Exercises,Bronze
1976,Montreal,Gymnastics,Artistic G.,"KIM, Nelli",URS,#N/A,Women,Floor Exercises,Gold
1976,Montreal,Gymnastics,Artistic G.,"TURISCHEVA, Lyudmila",URS,#N/A,Women,Floor Exercises,Silver
1976,Montreal,Gymnastics,Artistic G.,"BOERIO, Henry",FRA,France,Men,Horizontal Bar,Bronze
1976,Montreal,Gymnastics,Artistic G.,"GIENGER, Eberhard",FRG,#N/A,Men,Horizontal Bar,Bronze
1976,Montreal,Gymnastics,Artistic G.,"TSUKAHARA, Mitsuo",JPN,Japan,Men,Horizontal Bar,Gold
1976,Montreal,Gymnastics,Artistic G.,"KENMOTSU, Eizo",JPN,Japan,Men,Horizontal Bar,Silver
1976,Montreal,Gymnastics,Artistic G.,"TSUKAHARA, Mitsuo",JPN,Japan,Men,Individual All-Round,Bronze
1976,Montreal,Gymnastics,Artistic G.,"ANDRIANOV, Nikolay",URS,#N/A,Men,Individual All-Round,Gold
1976,Montreal,Gymnastics,Artistic G.,"KATO, Sawao",JPN,Japan,Men,Individual All-Round,Silver
1976,Montreal,Gymnastics,Artistic G.,"TURISCHEVA, Lyudmila",URS,#N/A,Women,Individual All-Round,Bronze
1976,Montreal,Gymnastics,Artistic G.,"COMANECI, Nadia",ROU,#N/A,Women,Individual All-Round,Gold
1976,Montreal,Gymnastics,Artistic G.,"KIM, Nelli",URS,#N/A,Women,Individual All-Round,Silver
1976,Montreal,Gymnastics,Artistic G.,"TSUKAHARA, Mitsuo",JPN,Japan,Men,Parallel Bars,Bronze
1976,Montreal,Gymnastics,Artistic G.,"KATO, Sawao",JPN,Japan,Men,Parallel Bars,Gold
1976,Montreal,Gymnastics,Artistic G.,"ANDRIANOV, Nikolay",URS,#N/A,Men,Parallel Bars,Silver
1976,Montreal,Gymnastics,Artistic G.,"ANDRIANOV, Nikolay",URS,#N/A,Men,Pommel Horse,Bronze
1976,Montreal,Gymnastics,Artistic G.,"NIKOLAY, Michael",GDR,#N/A,Men,Pommel Horse,Bronze
1976,Montreal,Gymnastics,Artistic G.,"MAGYAR, Zoltan",HUN,Hungary,Men,Pommel Horse,Gold
1976,Montreal,Gymnastics,Artistic G.,"KENMOTSU, Eizo",JPN,Japan,Men,Pommel Horse,Silver
1976,Montreal,Gymnastics,Artistic G.,"GRECU, Danut",ROU,#N/A,Men,Rings,Bronze
1976,Montreal,Gymnastics,Artistic G.,"ANDRIANOV, Nikolay",URS,#N/A,Men,Rings,Gold
1976,Montreal,Gymnastics,Artistic G.,"DITYATIN, Aleksandr",URS,#N/A,Men,Rings,Silver
1976,Montreal,Gymnastics,Artistic G.,"BRÜCKNER, Roland",GDR,#N/A,Men,Team Competition,Bronze
1976,Montreal,Gymnastics,Artistic G.,"HANSCHKE, Rainer",GDR,#N/A,Men,Team Competition,Bronze
1976,Montreal,Gymnastics,Artistic G.,"JÄGER, Bernd",GDR,#N/A,Men,Team Competition,Bronze
1976,Montreal,Gymnastics,Artistic G.,"KLOTZ, Wolfgang",GDR,#N/A,Men,Team Competition,Bronze
1976,Montreal,Gymnastics,Artistic G.,"MACK, Lutz",GDR,#N/A,Men,Team Competition,Bronze
1976,Montreal,Gymnastics,Artistic G.,"NIKOLAY, Michael",GDR,#N/A,Men,Team Competition,Bronze
1976,Montreal,Gymnastics,Artistic G.,"FUJIMOTO, Shun",JPN,Japan,Men,Team Competition,Gold
1976,Montreal,Gymnastics,Artistic G.,"IGARASHI, Hisato",JPN,Japan,Men,Team Competition,Gold
1976,Montreal,Gymnastics,Artistic G.,"KAJIYAMA, Hiroshi",JPN,Japan,Men,Team Competition,Gold
1976,Montreal,Gymnastics,Artistic G.,"KATO, Sawao",JPN,Japan,Men,Team Competition,Gold
1976,Montreal,Gymnastics,Artistic G.,"KENMOTSU, Eizo",JPN,Japan,Men,Team Competition,Gold
1976,Montreal,Gymnastics,Artistic G.,"TSUKAHARA, Mitsuo",JPN,Japan,Men,Team Competition,Gold
1976,Montreal,Gymnastics,Artistic G.,"ANDRIANOV, Nikolay",URS,#N/A,Men,Team Competition,Silver
1976,Montreal,Gymnastics,Artistic G.,"DITYATIN, Aleksandr",URS,#N/A,Men,Team Competition,Silver
1976,Montreal,Gymnastics,Artistic G.,"KRYSSIN, Gennadi",URS,#N/A,Men,Team Competition,Silver
1976,Montreal,Gymnastics,Artistic G.,"MARCHENKO, Vladimir",URS,#N/A,Men,Team Competition,Silver
1976,Montreal,Gymnastics,Artistic G.,"MARKELOV, Vladimir",URS,#N/A,Men,Team Competition,Silver
1976,Montreal,Gymnastics,Artistic G.,"TIKHONOV, Vladimir",URS,#N/A,Men,Team Competition,Silver
1976,Montreal,Gymnastics,Artistic G.,"DOMBECK, Carola",GDR,#N/A,Women,Team Competition,Bronze
1976,Montreal,Gymnastics,Artistic G.,"ESCHER, Gitta",GDR,#N/A,Women,Team Competition,Bronze
1976,Montreal,Gymnastics,Artistic G.,"GERSCHAU, Kerstin",GDR,#N/A,Women,Team Competition,Bronze
1976,Montreal,Gymnastics,Artistic G.,"HELLMANN, Angelika",GDR,#N/A,Women,Team Competition,Bronze
1976,Montreal,Gymnastics,Artistic G.,"KISCHE, Marion",GDR,#N/A,Women,Team Competition,Bronze
1976,Montreal,Gymnastics,Artistic G.,"KRÄKER, Steffi",GDR,#N/A,Women,Team Competition,Bronze
1976,Montreal,Gymnastics,Artistic G.,"FILATOVA, Maria",URS,#N/A,Women,Team Competition,Gold
1976,Montreal,Gymnastics,Artistic G.,"GROZDOVA, Svetlana",URS,#N/A,Women,Team Competition,Gold
1976,Montreal,Gymnastics,Artistic G.,"KIM, Nelli",URS,#N/A,Women,Team Competition,Gold
1976,Montreal,Gymnastics,Artistic G.,"KORBUT, Olga",URS,#N/A,Women,Team Competition,Gold
1976,Montreal,Gymnastics,Artistic G.,"SAADI, Elvira",URS,#N/A,Women,Team Competition,Gold
1976,Montreal,Gymnastics,Artistic G.,"TURISCHEVA, Lyudmila",URS,#N/A,Women,Team Competition,Gold
1976,Montreal,Gymnastics,Artistic G.,"COMANECI, Nadia",ROU,#N/A,Women,Team Competition,Silver
1976,Montreal,Gymnastics,Artistic G.,"CONSTANTIN, Mariana",ROU,#N/A,Women,Team Competition,Silver
1976,Montreal,Gymnastics,Artistic G.,"GABOR, Georgeta",ROU,#N/A,Women,Team Competition,Silver
1976,Montreal,Gymnastics,Artistic G.,"GRIGORAS, Anca",ROU,#N/A,Women,Team Competition,Silver
1976,Montreal,Gymnastics,Artistic G.,"TRUSCA, Gabriela",ROU,#N/A,Women,Team Competition,Silver
1976,Montreal,Gymnastics,Artistic G.,"UNGUREANU, Teodora",ROU,#N/A,Women,Team Competition,Silver
1976,Montreal,Gymnastics,Artistic G.,"EGERVARY, Marta",HUN,Hungary,Women,Uneven Bars,Bronze
1976,Montreal,Gymnastics,Artistic G.,"COMANECI, Nadia",ROU,#N/A,Women,Uneven Bars,Gold
1976,Montreal,Gymnastics,Artistic G.,"UNGUREANU, Teodora",ROU,#N/A,Women,Uneven Bars,Silver
1976,Montreal,Gymnastics,Artistic G.,"KAJIYAMA, Hiroshi",JPN,Japan,Men,Vault,Bronze
1976,Montreal,Gymnastics,Artistic G.,"ANDRIANOV, Nikolay",URS,#N/A,Men,Vault,Gold
1976,Montreal,Gymnastics,Artistic G.,"TSUKAHARA, Mitsuo",JPN,Japan,Men,Vault,Silver
1976,Montreal,Gymnastics,Artistic G.,"KIM, Nelli",URS,#N/A,Women,Vault,Gold
1976,Montreal,Gymnastics,Artistic G.,"DOMBECK, Carola",GDR,#N/A,Women,Vault,Silver
1976,Montreal,Gymnastics,Artistic G.,"TURISCHEVA, Lyudmila",URS,#N/A,Women,Vault,Silver
1976,Montreal,Handball,Handball,"ANTCZAK, Zdzislaw",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"BRZOZOWSKI, Janusz",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"CIESLA, Piotr",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"GMYREK, Jan",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"KALUZINSKI, Alfred",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"KLEMPEL, Jerzy",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"KUCHTA, Zygfryd",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"MELCER, Jerzy",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"PRZYBYSZ, Ryszard",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"ROZMIAREK, Henryk",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"SOKOLOWSKI, Andrzej",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"SZYMCZAK, Andrzej",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"WOJCZAK, Mieczyslaw",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"ZIELINSKI, Wlodzimierz",POL,Poland,Men,Handball,Bronze
1976,Montreal,Handball,Handball,"ANPILOGOV, Aleksandr",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"CHERNYSHOV, Evgeni",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"FEDYUKIN, Anatoli",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"GASSY, Valeri",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"ILYIN, Vasili",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"ISHCHENKO, Mikhail",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"KIDYAEV, Yuri",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"KLIMOV, Yuri",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"KRAVTSOV, Vladimir",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"KUSHNIRYUK, Sergei",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"LAGUTIN, Yuri",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"MAKSIMOV, Vladimir",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"REZANOV, Aleksandr",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"TOMIN, Nikolai",URS,#N/A,Men,Handball,Gold
1976,Montreal,Handball,Handball,"BIRTALAN, Stefan",ROU,#N/A,Men,Handball,Silver
1976,Montreal,Handball,Handball,"COSMA, Adrian",ROU,#N/A,Men,Handball,Silver
1976,Montreal,Handball,Handball,"DRAGANITA, Cezar",ROU,#N/A,Men,Handball,Silver
1976,Montreal,Handball,Handball,"FOLKER, Alexandru",ROU,#N/A,Men,Handball,Silver
1976,Montreal,Handball,Handball,"GATU, Cristian",ROU,#N/A,Men,Handball,Silver
1976,Montreal,Handball,Handball,"GRABOVSCI, Mircea",ROU,#N/A,Men,Handball,Silver
1976,Montreal,Handball,Handball,"GUNES, Roland",ROU,#N/A,Men,Handball,Silver
1976,Montreal,Handball,Handball,"KICSID, Gabriel",ROU,#N/A,Men,Handball,Silver
